timestamp,exchange,open_price,base_strike,expiry_1_date,expiry_2_date,expiry_3_date,expiry_4_date,expiry_5_date,total_oi_call_all_expiries,total_oi_put_all_expiries,total_oi_change_call_all_expiries,total_oi_change_put_all_expiries,total_volume_call_all_expiries,total_volume_put_all_expiries,avg_iv_call_all_expiries,avg_iv_put_all_expiries,created_at,pc_oi_ratio,pc_volume_ratio,oi_change_diff_put_call,pc_oi_change_ratio,total_oi_all,total_oi_change_all,total_volume_all,iv_skew,iv_diff_put_call,sentiment_score_oi_change,oi_change_diff_ma5,oi_change_diff_ma15,oi_change_diff_ma30,total_oi_change_ma5,volume_ma5,trend_direction,is_turning_point,is_volume_spike,sentiment_label,prediction_signal,prev_oi_change_diff,prev_total_oi_change,prev_volume,oi_change_diff_std30
2025-12-19 14:11:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,12139730,26198635,51765,-58820,324085,532805,7.606,9.384,2025-12-20 01:36:14,2.158090418814916,1.6440285727509758,-110585,-1.1362889983579638,38338365,-7055,856890,1.2337628188272418,1.7780000000000005,0,73141,97963.66666666667,157648,-8389,1279686,BULLISH_CONTINUE,f,f,STRONG_BULLISH,NEUTRAL_PREDICT,-130,-130,1516625,261666.42
2025-12-19 14:09:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,12087965,26257455,0,-130,525270,991355,7.602000000000001,9.432,2025-12-20 01:36:12,2.172198132605447,1.887324614008034,-130,,38345420,-130,1516625,1.240726124704025,1.8299999999999992,49.35,91678,128723,170783.16666666666,44080,1312360,BULLISH_CONTINUE,t,f,NEUTRAL,NEUTRAL_PREDICT,-170940,16940,1139235,257596.07
2025-12-19 14:08:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,12087965,26257585,93940,-77000,403030,736205,7.522,9.47,2025-12-20 01:36:11,2.172208887103826,1.8266754335905515,-170940,-0.819672131147541,38345550,16940,1139235,1.2589736772135072,1.9480000000000004,0,91886,128736,170804.83333333334,44236,1322602,BULLISH_TURN,f,f,STRONG_BULLISH,NEUTRAL_PREDICT,130,130,1328860,257581.23
2025-12-19 14:07:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,11994025,26334585,0,130,439805,889055,7.634,9.396,2025-12-20 01:36:10,2.1956419967442122,2.0214754266095203,130,,38328610,130,1328860,1.2308095362850406,1.7620000000000005,50.65,123688,186270.33333333334,154463.83333333334,54242,1202994,BEARISH_CONTINUE,t,f,NEUTRAL,NEUTRAL_PREDICT,647230,-51830,1556820,293109.15
2025-12-19 14:05:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,11994025,26334455,-349530,297700,544640,1012180,7.411999999999999,9.532,2025-12-20 01:36:08,2.1956311580140944,1.8584386016451233,647230,0.8517151603581953,38328480,-51830,1556820,1.286022665947113,2.120000000000001,100,122947,186244.33333333334,150842.33333333334,54905,1231043,BEARISH_TURN,t,f,STRONG_BEARISH,BEARISH_PREDICT,-17900,255290,1020260,295741.14
2025-12-19 14:02:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,12343555,26036755,136595,118695,514785,505475,7.389999999999999,9.542,2025-12-20 01:36:06,2.109340056410005,0.981914779956681,-17900,0.8689556718767159,38380310,255290,1020260,1.2912043301759135,2.152000000000001,0,40208,186013,129263.66666666667,41628,1205607,BULLISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,910,650,1567835,281550.18
2025-12-19 14:00:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,12206960,25918060,-130,780,750315,817520,7.347999999999999,9.565999999999999,2025-12-20 01:36:04,2.1232198680097256,1.0895690476666466,910,6,38125020,650,1567835,1.3018508437670115,2.218,54.55,64226,187223.66666666666,112641.33333333333,-35050,1285252,BEARISH_TURN,f,t,NEUTRAL,BEARISH_PREDICT,-11930,66970,541195,304336.45
2025-12-19 13:59:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,12207090,25917280,39450,27520,241640,299555,7.460000000000001,9.504,2025-12-20 01:36:03,2.123133359383768,1.2396747227280251,-11930,0.6975918884664132,38124370,66970,541195,1.273994638069705,2.0439999999999987,0,64057,219586,112613.16666666667,-35193,1221542,BULLISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,-3575,3445,1469105,304347.18
2025-12-19 13:57:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,12167640,25889760,3510,-65,585450,883655,7.386,9.528,2025-12-20 01:36:01,2.1277552590313324,1.5093603211205056,-3575,-0.018518518518518517,38057400,3445,1469105,1.2900081234768481,2.1420000000000003,32.125,133487,220390,119226.83333333333,-62201,1486449,BULLISH_TURN,t,f,NEUTRAL,NEUTRAL_PREDICT,233535,-118215,1429640,303702.56
2025-12-19 13:56:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,12164130,25889825,-175875,57660,501225,928415,7.418000000000001,9.5,2025-12-20 01:36:00,2.128374573438462,1.852291884882039,233535,0.32784648187633264,38053955,-118215,1429640,1.2806686438393096,2.081999999999999,100,134241,221323.33333333334,125750.33333333333,-62851,1516346,BEARISH_CONTINUE,f,f,STRONG_BEARISH,BEARISH_PREDICT,102190,-128100,1418485,303075.04
2025-12-19 13:53:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,12340005,25832165,-115145,-12955,487860,930625,7.3420000000000005,9.518,2025-12-20 01:35:58,2.093367466220638,1.9075656950764563,102190,-0.11251031308350341,38172170,-128100,1418485,1.2963770089893762,2.176,100,180542,205763,117963.66666666667,-128718,1872721,BEARISH_CONTINUE,f,f,STRONG_BEARISH,BEARISH_PREDICT,65,-65,1249285,303211.15
2025-12-19 13:52:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,12455150,25845120,-65,0,519000,730285,7.260000000000001,9.544,2025-12-20 01:35:57,2.0750548969703297,1.4071001926782274,65,0,38300270,-65,1249285,1.3146005509641874,2.284,50.325,230265,198941.66666666666,115012.66666666667,-103131,2001370,BEARISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,335220,-68070,1865730,303800.19
2025-12-19 13:50:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,12455215,25845120,-201645,133575,644705,1221025,7.345999999999999,9.5,2025-12-20 01:35:55,2.0750440678864233,1.8939282307411918,335220,0.6624265416945623,38300335,-68070,1865730,1.2932208004356114,2.154000000000001,100,230265,224999.33333333334,115006.16666666667,-103131,2022156,BEARISH_CONTINUE,t,f,STRONG_BEARISH,BEARISH_PREDICT,195,195,1618590,303802.74
2025-12-19 13:48:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,12656860,25711545,0,195,516965,1101625,7.241999999999999,9.528,2025-12-20 01:35:53,2.0314315714956157,2.1309469693306125,195,,38368405,195,1618590,1.3156586578293292,2.2860000000000014,50.975,301636,202616.66666666666,96904.33333333333,-24944,2002364,BEARISH_CONTINUE,t,f,NEUTRAL,NEUTRAL_PREDICT,465040,-447550,3211515,306396.69
2025-12-19 13:47:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,12656860,25711350,-456295,8745,1513885,1697630,7.276000000000001,9.508,2025-12-20 01:35:53,2.031416164830772,1.1213731558209508,465040,0.019165233018113282,38368210,-447550,3211515,1.306761957119296,2.2319999999999984,100,301545,248348,90319,-24957,1999513,BEARISH_CONTINUE,f,f,STRONG_BEARISH,BEARISH_PREDICT,350805,-165,2061730,310640.59
2025-12-19 13:44:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,13113155,25702605,-175485,175320,1118940,942790,7.276000000000001,9.488000000000001,2025-12-20 01:35:49,1.9600626241358392,0.8425742220315656,350805,0.9990597486964697,38815760,-165,2061730,1.3040131940626718,2.2120000000000006,100,337289,217332.33333333334,73872.5,40779,1749619,BEARISH_CONTINUE,f,f,STRONG_BEARISH,BEARISH_PREDICT,65,-65,1353215,303086.59
2025-12-19 13:42:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,13288640,25527285,-65,0,617885,735330,7.376,9.446000000000002,2025-12-20 01:35:47,1.9209855184578708,1.1900758231709785,65,0,38815925,-65,1353215,1.2806399132321042,2.070000000000001,50.325,267180,212843.33333333334,62172.5,40864,2011545,BEARISH_CONTINUE,t,f,NEUTRAL,NEUTRAL_PREDICT,692075,322865,1766770,298771.65
2025-12-19 13:41:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,13288705,25527285,-184605,507470,723580,1043190,7.233999999999999,9.494,2025-12-20 01:35:46,1.9209761222030288,1.4417065148290444,692075,2.7489504617968095,38815990,322865,1766770,1.3124136024329556,2.2600000000000007,100,364436,212873.66666666666,59628.333333333336,-11238,2034253,BEARISH_TURN,f,f,STRONG_BEARISH,BEARISH_PREDICT,-260,130,1604335,299642.46
2025-12-19 13:40:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,13473310,25019815,195,-65,706215,898120,7.258000000000001,9.494,2025-12-20 01:35:45,1.8569909695538809,1.2717373604355615,-260,-0.3333333333333333,38493125,130,1604335,1.308073849545329,2.235999999999999,48.7,226047,122657.33333333333,36554.833333333336,-75785,2313247,BULLISH_TURN,t,f,NEUTRAL,NEUTRAL_PREDICT,643760,-118870,1962045,274891.41
2025-12-19 13:38:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,13473115,25019880,-381315,262445,918810,1043235,7.4159999999999995,9.488000000000001,2025-12-20 01:35:43,1.8570226707038424,1.1354197276912528,643760,0.6882629846714658,38492995,-118870,1962045,1.2793959007551243,2.072000000000002,100,228184,115440.33333333333,39036.5,-29442,2386631,BEARISH_CONTINUE,t,f,STRONG_BEARISH,BEARISH_PREDICT,260,260,3371360,274883.65
2025-12-19 13:36:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,13854430,24757435,0,260,1363720,2007640,7.336,9.498000000000001,2025-12-20 01:35:41,1.7869688612234498,1.4721790396855658,260,,38611865,260,3371360,1.2947110141766631,2.162000000000001,51.3,99458,72514.33333333333,23600.333333333332,-5642,2422444,BEARISH_CONTINUE,t,t,NEUTRAL,BEARISH_PREDICT,486345,-260575,1466755,251786.19
2025-12-19 13:35:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,13854430,24757175,-373460,112885,639855,826900,7.31,9.534000000000002,2025-12-20 01:35:40,1.7869500946628623,1.292324042165803,486345,0.30226798050661385,38611605,-260575,1466755,1.3042407660738717,2.224000000000003,100,99380,38059,43014.333333333336,-5694,1950152,BEARISH_CONTINUE,t,f,STRONG_BEARISH,BEARISH_PREDICT,130,130,3161740,271598.75
2025-12-19 13:33:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14227890,24644290,0,130,1104070,2057670,7.31,9.496,2025-12-20 01:35:37,1.7321113671809383,1.8637133515085094,130,,38872180,130,3161740,1.2990424076607388,2.186000000000001,50.65,80297,5640.333333333333,52822.666666666664,26815,1910845,BEARISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,10425,231845,1971255,292657.71
2025-12-19 13:32:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14227890,24644160,110710,121135,846220,1125035,7.324,9.546000000000001,2025-12-20 01:35:36,1.7321022301971691,1.329482876793269,10425,1.0941649354168548,38872050,231845,1971255,1.303386127799017,2.2220000000000013,100,80167,18063.666666666668,52861.666666666664,26685,1753354,BEARISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,130,130,2141110,292650.52
2025-12-19 13:31:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14117180,24523025,0,130,789740,1351370,7.412000000000001,9.516,2025-12-20 01:35:35,1.7371050733928448,1.7111581026667004,130,,38640205,130,2141110,1.283864004317323,2.103999999999999,50.65,215315,30177.333333333332,68598.66666666667,85303,1637042,BEARISH_TURN,f,t,NEUTRAL,BEARISH_PREDICT,-130,0,1009900,302807.23
2025-12-19 13:30:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14117180,24522895,65,-65,551820,458080,7.626,9.428,2025-12-20 01:35:34,1.7370958647548589,0.8301257656482186,-130,-1,38640075,0,1009900,1.2362968790978233,1.8020000000000005,49.35,215250,30164.333333333332,68600.83333333333,85368,1390386,BULLISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,390930,-98030,1270220,302806.72
2025-12-19 13:29:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14117115,24522960,-244480,146450,635805,634415,7.731999999999999,9.348,2025-12-20 01:35:33,1.7371084672753605,0.997813795110136,390930,0.5990265052356021,38640075,-98030,1270220,1.209001551991723,1.6160000000000014,100,271970,31083.666666666668,83980.33333333333,52302,1466123,BEARISH_TURN,f,f,STRONG_BEARISH,BEARISH_PREDICT,-520,-520,2374285,310806.67
2025-12-19 13:27:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14361595,24376510,0,-520,1140365,1233920,7.63,9.382,2025-12-20 01:35:31,1.697340023862252,1.0820395224336068,-520,,38738105,-520,2374285,1.2296199213630405,1.7519999999999998,47.4,193888,5013,72411.16666666667,71804,1652929,BULLISH_TURN,t,f,NEUTRAL,NEUTRAL_PREDICT,686165,524935,1389695,305399.65
2025-12-19 13:26:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14361595,24377030,-80615,605550,711430,678265,7.642,9.386,2025-12-20 01:35:30,1.6973762315397418,0.9533826237296712,686165,7.511629349376667,38738625,524935,1389695,1.2282125098141845,1.7439999999999989,100,61758,-8808,73512.16666666667,50704,1772859,BEARISH_TURN,f,f,STRONG_BEARISH,BEARISH_PREDICT,-195,455,907830,305187.12
2025-12-19 13:25:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14442210,23771480,325,130,455855,451975,7.659999999999999,9.386,2025-12-20 01:35:29,1.645972465432922,0.9914885215693586,-195,0.4,38213690,455,907830,1.2253263707571802,1.726,49.025,-97178,-67710,49926.5,-13856,2037530,BULLISH_TURN,t,f,NEUTRAL,NEUTRAL_PREDICT,283470,-165330,1388585,282721.59
2025-12-19 13:23:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14441885,23771350,-224400,59070,547555,841030,7.587999999999999,9.43,2025-12-20 01:35:27,1.6460005047817512,1.535973555167974,283470,0.26323529411764707,38213235,-165330,1388585,1.242751713231418,1.8420000000000005,100,-97165,-69587.33333333333,49935.166666666664,-13921,2367881,BEARISH_CONTINUE,f,f,STRONG_BEARISH,BEARISH_PREDICT,520,-520,2204250,282720.01
2025-12-19 13:22:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14666285,23712280,-520,0,1034310,1169940,7.409999999999999,9.516,2025-12-20 01:35:25,1.6167884368809142,1.1311308988601096,520,0,38378565,-520,2204250,1.2842105263157897,2.1060000000000008,52.6,-257173,-88498.33333333333,41138.166666666664,-80709,2605456,BEARISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,-661170,-106020,2973935,279287.89
2025-12-19 13:20:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14666805,23712280,277575,-383595,1438640,1535295,7.388,9.526,2025-12-20 01:35:23,1.6167311149224388,1.0671849802591336,-661170,-1.381950824101594,38379085,-106020,2973935,1.28938819707634,2.138,0,-257264,-93617,46704.833333333336,-80592,2783836,BULLISH_CONTINUE,t,f,STRONG_BULLISH,NEUTRAL_PREDICT,-108515,202135,2713050,280113.46
2025-12-19 13:17:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14389230,24095875,155325,46810,1088830,1624220,7.866,9.325999999999999,2025-12-20 01:35:20,1.6745770968981661,1.491711286426715,-108515,0.30136809914694995,38485105,202135,2713050,1.1856089499110094,1.459999999999999,0,-87734,-49547.666666666664,80711.5,-52884,2493614,BULLISH_CONTINUE,f,f,STRONG_BULLISH,NEUTRAL_PREDICT,-130,130,2559585,251698.34
2025-12-19 13:15:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14233905,24049065,130,0,888200,1671385,7.9879999999999995,9.31,2025-12-20 01:35:18,1.6895620000273994,1.8817664940328755,-130,0,38282970,130,2559585,1.1654982473710567,1.322000000000001,49.35,-27605,-37367.333333333336,84341.66666666667,-29837,2168776,BULLISH_CONTINUE,t,f,NEUTRAL,NEUTRAL_PREDICT,-516570,-499270,2576460,249652.11
2025-12-19 13:14:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14233775,24049065,8650,-507920,913290,1663170,8.035999999999998,9.27,2025-12-20 01:35:17,1.6895774311452865,1.821075452484972,-516570,-58.71907514450867,38282840,-499270,2576460,1.1535589845694378,1.2340000000000018,0,-27592,-25313.666666666668,84300.5,-29876,1971138,BULLISH_TURN,t,f,STRONG_BULLISH,NEUTRAL_PREDICT,65,65,3096150,249666.62
2025-12-19 13:12:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14225125,24556985,0,65,1049300,2046850,8.226,9.138000000000002,2025-12-20 01:35:14,1.726310665108391,1.9506814066520537,65,,38782110,65,3096150,1.1108679795769512,0.9120000000000008,50.325,78454,47969.666666666664,101042.5,89330,1613135,BEARISH_CONTINUE,f,t,NEUTRAL,BEARISH_PREDICT,186480,32520,1522825,223447.83
2025-12-19 13:11:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14225125,24556920,-76980,109500,446765,1076060,7.963999999999999,9.244,2025-12-20 01:35:13,1.7263060957285086,2.408559309704207,186480,1.4224473889321902,38782045,32520,1522825,1.1607232546459068,1.2800000000000011,100,78415,100005,101038.16666666667,89343,1116456,BEARISH_CONTINUE,f,f,STRONG_BEARISH,BEARISH_PREDICT,192130,317370,1088860,223449.85
2025-12-19 13:08:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14302105,24447420,62620,254750,347930,740930,7.8180000000000005,9.315999999999999,2025-12-20 01:35:10,1.709358167906053,2.129537550656741,192130,4.068189076972214,38749525,317370,1088860,1.191609107188539,1.4979999999999984,100,-448,87659.66666666667,94996.16666666667,73446,1020107,BEARISH_TURN,t,f,STRONG_BEARISH,BEARISH_PREDICT,-65,-65,1571395,223510.47
2025-12-19 13:06:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14239485,24192670,0,-65,695040,876355,7.784000000000001,9.322,2025-12-20 01:35:07,1.698984900085923,1.2608698779926335,-65,,38432155,-65,1571395,1.1975847893114078,1.5379999999999985,49.675,-78347,107020,97529,-64451,947713,BULLISH_TURN,t,f,NEUTRAL,NEUTRAL_PREDICT,13660,96760,786445,225074.21
2025-12-19 13:05:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14239485,24192735,41550,55210,405725,380720,7.69,9.374,2025-12-20 01:35:06,1.698989464857753,0.9383695853102471,13660,1.328760529482551,38432220,96760,786445,1.2189856957087126,1.6840000000000002,100,-84005,107037.33333333333,97561.5,-43735,885218,BEARISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,-130,130,612755,225059.70
2025-12-19 13:03:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14197935,24137525,130,0,228065,384690,7.694,9.373999999999999,2025-12-20 01:35:04,1.7000729331413336,1.6867559686931357,-130,0,38335460,130,612755,1.2183519625682349,1.6799999999999988,49.35,-86776,136877,112469.5,-63048,865345,BULLISH_CONTINUE,t,f,NEUTRAL,NEUTRAL_PREDICT,-207835,-46965,1041080,233947.55
2025-12-19 13:02:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14197805,24137525,80435,-127400,462290,578790,7.654000000000001,9.396,2025-12-20 01:35:03,1.700088499595536,1.252006316381492,-207835,-1.5838876111145646,38335330,-46965,1041080,1.2275934152077346,1.742,0,-102002,139809.33333333334,112469.5,-15476,937915,BULLISH_CONTINUE,f,f,STRONG_BULLISH,NEUTRAL_PREDICT,-197365,-372115,726890,233947.55
2025-12-19 12:59:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14117370,24264925,-87375,-284740,309000,417890,7.675999999999999,9.414,2025-12-20 01:35:00,1.718799252268659,1.3523948220064725,-197365,-3.258826895565093,38382295,-372115,726890,1.2264200104220948,1.7380000000000004,0,-60461,155832.33333333334,119416.83333333333,-6083,974358,BULLISH_CONTINUE,t,f,STRONG_BULLISH,NEUTRAL_PREDICT,-28355,103515,1258920,227102.24
2025-12-19 12:56:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14204745,24549665,65935,37580,580565,678355,7.696,9.394000000000002,2025-12-20 01:34:57,1.728272137233016,1.1684393651012377,-28355,0.5699552589671646,38754410,103515,1258920,1.220634095634096,1.6980000000000022,0,-6150,167563,127500.66666666667,19716,1222606,BULLISH_CONTINUE,f,f,BULLISH,NEUTRAL_PREDICT,-195,195,687080,219630.71
2025-12-19 12:54:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14138810,24512085,195,0,236165,450915,7.8340000000000005,9.314,2025-12-20 01:34:54,1.733673838180158,1.9093218724197065,-195,0,38650895,195,687080,1.1889200919070717,1.4799999999999995,49.025,35656,169457.66666666666,128454.5,-25622,1104577,BULLISH_CONTINUE,f,f,NEUTRAL,NEUTRAL_PREDICT,-76260,237990,975605,218991.71
2025-12-19 12:53:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14138615,24512085,157125,80865,406425,569180,7.840000000000001,9.315999999999999,2025-12-20 01:34:52,1.733697749036946,1.4004551885341698,-76260,0.514653937947494,38650700,237990,975605,1.1882653061224486,1.4759999999999982,0,152231,170774.66666666666,132132.83333333334,38791,1210220,BULLISH_CONTINUE,f,f,STRONG_BULLISH,NEUTRAL_PREDICT,-130,0,1223295,217679.13
2025-12-19 12:52:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,13981490,24431220,65,-65,532280,691015,7.787999999999999,9.335999999999999,2025-12-20 01:34:51,1.7473974519167843,1.2982171037799655,-130,-1,38412710,0,1223295,1.1987673343605547,1.5479999999999992,49.35,323602,187026.66666666666,120212.33333333333,-98580,1280783,BULLISH_TURN,f,f,NEUTRAL,NEUTRAL_PREDICT,74190,-243120,1968130,238299.75
2025-12-19 12:50:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,13981425,24431285,-158655,-84465,902815,1065315,7.804,9.346,2025-12-20 01:34:49,1.7474102246373313,1.1799925787675216,74190,-0.5323815826793987,38412710,-243120,1968130,1.1975909789851358,1.5419999999999998,100,323888,210970.66666666666,120218.83333333333,-98762,1713328,BEARISH_CONTINUE,f,t,STRONG_BEARISH,BEARISH_PREDICT,180675,-123175,668775,238296.35
2025-12-19 12:47:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14140080,24515750,-151925,28750,276925,391850,7.574000000000001,9.424000000000001,2025-12-20 01:34:46,1.7337773195059716,1.4150040624717883,180675,0.1892381109099885,38655830,-123175,668775,1.244256667546871,1.8500000000000005,100,405557,206050.66666666666,117741.5,31219,1525587,BEARISH_CONTINUE,t,f,STRONG_BEARISH,BEARISH_PREDICT,582680,322260,1215295,239176.06
2025-12-19 12:44:00,NSE,25911.5,25900,2025-12-23,2025-12-30,2026-01-06,2026-01-13,2026-01-20,14292005,24487000,-130210,452470,526385,688910,7.738000000000001,9.308,2025-12-20 01:34:43,1.7133355326981763,1.3087568984678515,582680,3.4749251209584515,38779005,322260,1215295,1.2028948048591366,1.5699999999999985,100,369461,193914.66666666666,114021.66666666667,55893,1751680,BEARISH_CONTINUE,t,f,STRONG_BEARISH,BEARISH_PREDICT,780595,-448865,1328420,239031.28
